state_fips,year,state,target_source_token,crushed_stone_sold_used_metric_tons,target_withheld,target_includes_agency_estimates,housing_units_authorized,housing_units_reported,permits_include_census_imputation,permits_universe_change,fhwa_state_token,highway_capital_outlays_nominal_thousand_usd,highway_construction_preservation_nominal_thousand_usd,fhwa_reported_year,fhwa_footnote,fhwa_year_matches,fhwa_provenance,construction_gdp_chained_2017_million_usd,total_gdp_chained_2017_million_usd,personal_income_nominal_million_usd,series_id,heavy_civil_employment_thousands,bls_months,industrial_distillate_price_per_mmbtu,industrial_electricity_price_per_mmbtu,industrial_natural_gas_price_per_mmbtu,industrial_energy_price_per_mmbtu,private_nonresidential_nominal_million_usd,private_nonresidential_nominal_million_usd_source_file,state_local_construction_nominal_million_usd,state_local_construction_nominal_million_usd_source_file,active_stone_mines,stone_mine_employees,stone_mine_employee_hours,stone_mine_operations,msha_no_qualifying_activity,msha_uses_current_commodity,msha_activity_not_rated_capacity,cpi_index,cpi_index_observations,mortgage_rate_pct,mortgage_rate_pct_observations,inflation_pct,cpi_2017_multiplier,highway_capital_outlays_2017_million_usd,highway_preservation_2017_million_usd,private_nonresidential_2017_million_usd,state_local_construction_2017_million_usd,industrial_energy_2017_usd_per_mmbtu,lag1_crushed_stone_sold_used_metric_tons,lag1_housing_units_authorized,lag1_highway_capital_outlays_2017_million_usd,lag1_construction_gdp_chained_2017_million_usd,lag1_heavy_civil_employment_thousands,lag1_industrial_energy_2017_usd_per_mmbtu,lag1_active_stone_mines,lag1_stone_mine_employee_hours,lag1_private_nonresidential_2017_million_usd,lag1_state_local_construction_2017_million_usd,lag1_source_year,target_observed,eligible_explanation,eligible_prediction,dataset_stage
01,2015,Alabama,35300000,35300000,FALSE,TRUE,14054,13096,TRUE,FALSE,Alabama,827758,764600,2015,,TRUE,legacy_parsed_archive; HTML footnotes verified; 2023 original reconciled,8009.1,208950.3,187474.7,SMU01000002023700001,15.508333333333333,12,13.63,17.68,3.98,7.74,2904,nrstatehs1,3569,slstatehs,68,659,1421475,68,FALSE,TRUE,TRUE,237.00175,12,3.850576923076923,52,0.12113723253701636,1.0342581858572777,856.1154874088485,790.7938089064745,3003.4857717295345,3691.267465324624,8.00515835853533,,,,,,,,,,,,TRUE,TRUE,FALSE,approved_gate1_design; model_choice_pending_gate2
18,2015,Indiana,49500000,49500000,FALSE,TRUE,18483,17410,TRUE,FALSE,Indiana,1417027,1213534,2015,,TRUE,legacy_parsed_archive; HTML footnotes verified; 2023 original reconciled,13787,341205.2,279385.7,SMU18000002023700001,16.333333333333332,12,13.71,20.11,6.22,9.56,6269,nrstatehs1,4785,slstatehs,94,620,1286739,94,FALSE,TRUE,TRUE,237.00175,12,3.850576923076923,52,0.12113723253701636,1.0342581858572777,1465.5717743307807,1255.1074733161258,6483.764567139274,4948.9254193270735,9.887508256795575,,,,,,,,,,,,TRUE,TRUE,FALSE,approved_gate1_design; model_choice_pending_gate2
18,2016,Indiana,47400000,47400000,FALSE,TRUE,18713,17283,TRUE,FALSE,Indiana,1355349,1187588,2016,,TRUE,legacy_parsed_archive; HTML footnotes verified; 2023 original reconciled,14586,348439.2,287275.2,SMU18000002023700001,17.141666666666666,12,11.58,20.44,4.82,8.58,5232,nrstatehs1,5625,slstatehs,95,664,1367142,95,FALSE,TRUE,TRUE,240.00541666666663,12,3.6540384615384616,52,1.2673605433996429,1.0213144495002715,1384.2375178157433,1212.9007844531284,5343.51719978542,5744.893778439027,8.76287797671233,49500000,18483,1465.5717743307807,13787,16.333333333333332,9.887508256795575,94,1286739,6483.764567139274,4948.9254193270735,2015,TRUE,TRUE,TRUE,approved_gate1_design; model_choice_pending_gate2
18,2017,Indiana,49000000,49000000,FALSE,TRUE,21664,20392,TRUE,FALSE,Indiana,1304272,1106407,2017,,TRUE,legacy_parsed_archive; HTML footnotes verified; 2023 original reconciled,15743.6,357535.8,297990.5,SMU18000002023700001,18.241666666666667,12,13.97,22.1,5.76,9.57,5824,nrstatehs1,4292,slstatehs,99,649,1328005,99,FALSE,TRUE,TRUE,245.121,12,3.989807692307693,52,2.1314449500271726,1,1304.272,1106.407,5824,4292,9.57,47400000,18713,1384.2375178157433,14586,17.141666666666666,8.76287797671233,95,1367142,5343.51719978542,5744.893778439027,2016,TRUE,TRUE,TRUE,approved_gate1_design; model_choice_pending_gate2
18,2018,Indiana,50300000,50300000,FALSE,TRUE,21480,20021,TRUE,FALSE,Indiana,1302795,1077713,2018,,TRUE,legacy_parsed_archive; HTML footnotes verified; 2023 original reconciled,16173.2,368762.9,313127.2,SMU18000002023700001,17.325,12,17.27,21.63,5.83,9.67,5718,nrstatehs1,5037,slstatehs,98,653,1310673,98,FALSE,TRUE,TRUE,251.0995,12,4.544615384615384,52,2.438999514525486,0.9761907132431566,1271.7763802596182,1052.053422141422,5581.85849832437,4917.07262260578,9.439764197061324,49000000,21664,1304.272,15743.6,18.241666666666667,9.57,99,1328005,5824,4292,2017,TRUE,TRUE,TRUE,approved_gate1_design; model_choice_pending_gate2
18,2019,Indiana,51400000,51400000,FALSE,TRUE,22309,21369,TRUE,FALSE,Indiana,1554090,1243694,2019,,TRUE,legacy_parsed_archive; HTML footnotes verified; 2023 original reconciled,16641.4,370507.2,326391.4,SMU18000002023700001,18.158333333333335,12,16.89,21.57,5.48,9.53,6452,nrstatehs1,5751,slstatehs,97,650,1354773,97,FALSE,TRUE,TRUE,255.65258333333333,12,3.935769230769231,52,1.8132586219141489,0.958805097151701,1490.069413432487,1192.4601464969876,6186.210486822775,5514.088113719433,9.137412575855711,50300000,21480,1271.7763802596182,16173.2,17.325,9.439764197061324,98,1310673,5581.85849832437,4917.07262260578,2018,TRUE,TRUE,TRUE,approved_gate1_design; model_choice_pending_gate2
18,2020,Indiana,52400000,52400000,FALSE,TRUE,24919,22776,TRUE,FALSE,Indiana,1842803,1465664,2020,,TRUE,legacy_parsed_archive; HTML footnotes verified; 2023 original reconciled,16747.7,359963.6,351576.3,SMU18000002023700001,19.225,12,12.45,20.46,5.14,8.88,6511,nrstatehs1,6650,slstatehs,96,688,1393438,96,FALSE,TRUE,TRUE,258.85575,12,3.111698113207547,53,1.2529373358571627,0.9469405257561404,1745.024841684993,1387.8966387418477,6165.52976319823,6297.154496278334,8.408831868714527,51400000,22309,1490.069413432487,16641.4,18.158333333333335,9.137412575855711,97,1354773,6186.210486822775,5514.088113719433,2019,TRUE,TRUE,TRUE,approved_gate1_design; model_choice_pending_gate2
18,2021,Indiana,52300000,52300000,FALSE,TRUE,29860,28349,TRUE,FALSE,Indiana,2284400,1815737,2021,,TRUE,legacy_parsed_archive; HTML footnotes verified; 2023 original reconciled,17310.2,386872.8,391059,SMU18000002023700001,20.725,12,17.58,21.64,6.56,10.17,5656,nrstatehs1,6103,slstatehs,95,658,1320248,95,FALSE,TRUE,TRUE,270.97341666666665,12,2.957692307692308,52,4.681242996018686,0.9045942698561144,2066.455150059308,1642.5052857657315,5116.385190306183,5520.738828931866,9.199723724436684,52400000,24919,1745.024841684993,16747.7,19.225,8.408831868714527,96,1393438,6165.52976319823,6297.154496278334,2020,TRUE,TRUE,TRUE,approved_gate1_design; model_choice_pending_gate2
18,2022,Indiana,55100000,55100000,FALSE,TRUE,28245,26930,TRUE,FALSE,Indiana,1997211,1621640,2022,,TRUE,legacy_parsed_archive; HTML footnotes verified; 2023 original reconciled,16358.4,393481.5,401573.6,SMU18000002023700001,21.675,12,27.67,25.35,8.02,13.13,7701,nrstate,6862,slstate,92,765,1318683,92,FALSE,TRUE,TRUE,292.62641666666667,12,5.344038461538461,52,7.990820747791694,0.8376584820748412,1672.9807346431755,1358.3805008718455,6450.8079704583515,5748.01250399756,10.998455869642665,52300000,29860,2066.455150059308,17310.2,20.725,9.199723724436684,95,1320248,5116.385190306183,5520.738828931866,2021,TRUE,TRUE,TRUE,approved_gate1_design; model_choice_pending_gate2
18,2023,Indiana,55700000,55700000,FALSE,TRUE,27055,25507,TRUE,TRUE,Indiana,2096678,1676896,2023,,TRUE,legacy_parsed_archive; HTML footnotes verified; 2023 original reconciled,16666.3,400369.5,422345.3,SMU18000002023700001,21.983333333333334,12,22.39,24.16,6.49,11.51,11824,nrstate,9036,slstate,95,674,1373533,95,FALSE,TRUE,TRUE,304.70300000000003,12,6.80673076923077,52,4.126962791295052,0.8044587680462614,1686.691000869699,1348.9936903017035,9511.920473378994,7269.089428066018,9.259320420212468,55100000,28245,1672.9807346431755,16358.4,21.675,10.998455869642665,92,1318683,6450.8079704583515,5748.01250399756,2022,TRUE,TRUE,TRUE,approved_gate1_design; model_choice_pending_gate2
19,2015,Iowa,36000000,36000000,FALSE,TRUE,12097,11708,TRUE,FALSE,Iowa,1008054,829577,2015,,TRUE,legacy_parsed_archive; HTML footnotes verified; 2023 original reconciled,8434.3,185989.2,142521.2,,,,15.04,17.28,5.03,8.74,7399,nrstatehs1,4699,slstatehs,123,797,1496234,123,FALSE,TRUE,TRUE,237.00175,12,3.850576923076923,52,0.12113723253701636,1.0342581858572777,1042.588101286172,857.9968030489229,7652.476317157998,4859.979215343348,9.039416544392607,,,,,,,,,,,,TRUE,TRUE,FALSE,approved_gate1_design; model_choice_pending_gate2
19,2016,Iowa,38100000,38100000,FALSE,TRUE,14317,13806,TRUE,FALSE,Iowa,928893,777303,2016,,TRUE,legacy_parsed_archive; HTML footnotes verified; 2023 original reconciled,9029.5,186729.9,143839.9,,,,12.1,17.73,4.45,8.14,6193,nrstatehs1,4338,slstatehs,122,791,1533293,122,FALSE,TRUE,TRUE,240.00541666666663,12,3.6540384615384616,52,1.2673605433996429,1.0213144495002715,948.6918429396558,793.8707855399095,6325.000385755181,4430.462081932178,8.31349961893221,36000000,12097,1042.588101286172,8434.3,,9.039416544392607,123,1496234,7652.476317157998,4859.979215343348,2015,TRUE,TRUE,TRUE,approved_gate1_design; model_choice_pending_gate2
19,2017,Iowa,38700000,38700000,FALSE,TRUE,13948,13499,TRUE,FALSE,Iowa,1034361,821843,2017,,TRUE,legacy_parsed_archive; HTML footnotes verified; 2023 original reconciled,8400,187125,147911.5,,,,14.63,18.19,4.94,8.6,5037,nrstatehs1,3551,slstatehs,122,811,1479809,122,FALSE,TRUE,TRUE,245.121,12,3.989807692307693,52,2.1314449500271726,1,1034.361,821.843,5037,3551,8.6,38100000,14317,948.6918429396558,9029.5,,8.31349961893221,122,1533293,6325.000385755181,4430.462081932178,2016,TRUE,TRUE,TRUE,approved_gate1_design; model_choice_pending_gate2
19,2018,Iowa,39200000,39200000,FALSE,TRUE,11518,10980,TRUE,FALSE,Iowa,1102172,928657,2018,,TRUE,legacy_parsed_archive; HTML footnotes verified; 2023 original reconciled,8433.1,189245.1,154686,,,,17.76,18.92,5.07,9.16,5154,nrstatehs1,3203,slstatehs,125,808,1426917,125,FALSE,TRUE,TRUE,251.0995,12,4.544615384615384,52,2.438999514525486,0.9761907132431566,1075.9300707966365,906.5463391882502,5031.2869360552295,3126.7388545178305,8.941906933307315,38700000,13948,1034.361,8400,,8.6,122,1479809,5037,3551,2017,TRUE,TRUE,TRUE,approved_gate1_design; model_choice_pending_gate2
19,2019,Iowa,41700000,41700000,FALSE,TRUE,11870,11182,TRUE,FALSE,Iowa,1011405,830970,2019,,TRUE,legacy_parsed_archive; HTML footnotes verified; 2023 original reconciled,8374.6,188471.4,158156.3,,,,16.73,19.34,4.04,8.47,4155,nrstatehs1,4670,slstatehs,123,779,1412356,123,FALSE,TRUE,TRUE,255.65258333333333,12,3.935769230769231,52,1.8132586219141489,0.958805097151701,969.7402692847162,796.738271580149,3983.835178665318,4477.619803698444,8.121079172874909,39200000,11518,1075.9300707966365,8433.1,,8.941906933307315,125,1426917,5031.2869360552295,3126.7388545178305,2018,TRUE,TRUE,TRUE,approved_gate1_design; model_choice_pending_gate2
19,2020,Iowa,39600000,39600000,FALSE,TRUE,12623,11679,TRUE,FALSE,Iowa,1224020,1044858,2020,,TRUE,legacy_parsed_archive; HTML footnotes verified; 2023 original reconciled,8332.2,187261.7,168097.8,,,,12.33,18.84,4.2,8.1,4793,nrstatehs1,5675,slstatehs,132,827,1506522,132,FALSE,TRUE,TRUE,258.85575,12,3.111698113207547,53,1.2529373358571627,0.9469405257561404,1159.074142336031,989.4183838605093,4538.685939949181,5373.887483666097,7.670218258624737,41700000,11870,969.7402692847162,8374.6,,8.121079172874909,123,1412356,3983.835178665318,4477.619803698444,2019,TRUE,TRUE,TRUE,approved_gate1_design; model_choice_pending_gate2
19,2021,Iowa,35600000,35600000,FALSE,TRUE,13686,12751,TRUE,FALSE,Iowa,1279174,1110913,2021,,TRUE,legacy_parsed_archive; HTML footnotes verified; 2023 original reconciled,8275.1,202470.6,186318.9,,,,17.42,19.44,6.63,10.64,4704,nrstatehs1,4745,slstatehs,129,831,1455302,129,FALSE,TRUE,TRUE,270.97341666666665,12,2.957692307692308,52,4.681242996018686,0.9045942698561144,1157.1334705489253,1004.9255341086656,4255.211445403162,4292.299810467262,9.624883031269057,39600000,12623,1159.074142336031,8332.2,,7.670218258624737,132,1506522,4538.685939949181,5373.887483666097,2020,TRUE,TRUE,TRUE,approved_gate1_design; model_choice_pending_gate2
19,2022,Iowa,34900000,34900000,FALSE,TRUE,12704,11932,TRUE,FALSE,Iowa,1207421,1061301,2022,,TRUE,legacy_parsed_archive; HTML footnotes verified; 2023 original reconciled,7749.8,202672.5,196040.1,,,,28.5,20.7,8.13,12.88,5797,nrstate,4599,slstate,135,837,1521463,135,FALSE,TRUE,TRUE,292.62641666666667,12,5.344038461538461,52,7.990820747791694,0.8376584820748412,1011.4064420852868,889.007784684511,4855.9062205878545,3852.3913590621946,10.789041249123954,35600000,13686,1157.1334705489253,8275.1,,9.624883031269057,129,1455302,4255.211445403162,4292.299810467262,2021,TRUE,TRUE,TRUE,approved_gate1_design; model_choice_pending_gate2
19,2023,Iowa,33500000,33500000,FALSE,TRUE,11230,10554,TRUE,TRUE,Iowa,1243759,1088482,2023,,TRUE,legacy_parsed_archive; HTML footnotes verified; 2023 original reconciled,7702,201359.8,201755.9,,,,23.47,20.25,6.65,11.12,5666,nrstate,5819,slstate,129,810,1487668,129,FALSE,TRUE,TRUE,304.70300000000003,12,6.80673076923077,52,4.126962791295052,0.8044587680462614,1000.55283288645,875.6388887605307,4558.063379750117,4681.145571261195,8.945581500674425,34900000,12704,1011.4064420852868,7749.8,,10.789041249123954,135,1521463,4855.9062205878545,3852.3913590621946,2022,TRUE,TRUE,TRUE,approved_gate1_design; model_choice_pending_gate2
20,2015,Kansas,17700000,17700000,FALSE,TRUE,8644,8184,TRUE,FALSE,Kansas,768163,651270,2015,,TRUE,legacy_parsed_archive; HTML footnotes verified; 2023 original reconciled,6301.6,158602.6,136189.1,SMU20000002023700001,9.991666666666667,12,15.06,22.3,4.1,10.18,2580,nrstatehs1,2723,slstatehs,90,585,962967,90,FALSE,TRUE,TRUE,237.00175,12,3.850576923076923,52,0.12113723253701636,1.0342581858572777,794.478870822684,673.5813287032693,2668.3861195117765,2816.285040089367,10.528748332027087,,,,,,,,,,,,TRUE,TRUE,FALSE,approved_gate1_design; model_choice_pending_gate2
20,2016,Kansas,16900000,16900000,FALSE,TRUE,9807,8123,TRUE,FALSE,Kansas,780185,662383,2016,,TRUE,legacy_parsed_archive; HTML footnotes verified; 2023 original reconciled,6432.6,164643.7,136753.6,SMU20000002023700001,9.55,12,12.16,21.94,3.57,9.14,3127,nrstatehs1,3695,slstatehs,92,592,1056768,92,FALSE,TRUE,TRUE,240.00541666666663,12,3.6540384615384616,52,1.2673605433996429,1.0213144495002715,796.8142137833693,676.5013290033384,3193.650283587349,3773.756890903503,9.334814068432483,17700000,8644,794.478870822684,6301.6,9.991666666666667,10.528748332027087,90,962967,2668.3861195117765,2816.285040089367,2015,TRUE,TRUE,TRUE,approved_gate1_design; model_choice_pending_gate2
20,2017,Kansas,16300000,16300000,FALSE,TRUE,8984,7985,TRUE,FALSE,Kansas,448251,401937,2017,,TRUE,legacy_parsed_archive; HTML footnotes verified; 2023 original reconciled,6434.5,166273.6,141311.8,SMU20000002023700001,9.125,12,14.69,22.11,4.02,9.94,3044,nrstatehs1,2324,slstatehs,101,582,1011717,101,FALSE,TRUE,TRUE,245.121,12,3.989807692307693,52,2.1314449500271726,1,448.251,401.937,3044,2324,9.94,16900000,9807,796.8142137833693,6432.6,9.55,9.334814068432483,92,1056768,3193.650283587349,3773.756890903503,2016,TRUE,TRUE,TRUE,approved_gate1_design; model_choice_pending_gate2
20,2018,Kansas,15400000,15400000,FALSE,TRUE,9478,8236,TRUE,FALSE,Kansas,481822,424101,2018,,TRUE,legacy_parsed_archive; HTML footnotes verified; 2023 original reconciled,6589.1,169796.9,147407.4,SMU20000002023700001,9.65,12,17.84,22.27,4.22,10.67,3442,nrstatehs1,2350,slstatehs,98,544,906998,98,FALSE,TRUE,TRUE,251.0995,12,4.544615384615384,52,2.438999514525486,0.9761907132431566,470.35016183624424,414.003457677136,3360.0484349829453,2294.0481761214182,10.415954910304482,16300000,8984,448.251,6434.5,9.125,9.94,101,1011717,3044,2324,2017,TRUE,TRUE,TRUE,approved_gate1_design; model_choice_pending_gate2
20,2019,Kansas,15100000,15100000,FALSE,TRUE,7961,6524,TRUE,FALSE,Kansas,445765,378465,2019,,TRUE,legacy_parsed_archive; HTML footnotes verified; 2023 original reconciled,6752.8,169562.3,153011.9,SMU20000002023700001,10.591666666666669,12,16.81,21.53,3.77,10.01,3036,nrstatehs1,2785,slstatehs,96,516,926729,96,FALSE,TRUE,TRUE,255.65258333333333,12,3.935769230769231,52,1.8132586219141489,0.958805097151701,427.401754131828,362.8741710935185,2910.9322749525645,2670.2721955674874,9.597639022488528,15400000,9478,470.35016183624424,6589.1,9.65,10.415954910304482,98,906998,3360.0484349829453,2294.0481761214182,2018,TRUE,TRUE,TRUE,approved_gate1_design; model_choice_pending_gate2
20,2020,Kansas,17800000,17800000,FALSE,TRUE,8211,7721,TRUE,FALSE,Kansas,676149,599978,2020,,TRUE,legacy_parsed_archive; HTML footnotes verified; 2023 original reconciled,6743.2,166621.4,162277.2,SMU20000002023700001,10.458333333333334,12,12.39,21.39,3.27,8.85,3274,nrstatehs1,3760,slstatehs,102,574,1078593,102,FALSE,TRUE,TRUE,258.85575,12,3.111698113207547,53,1.2529373358571627,0.9469405257561404,640.2728895494886,568.1434827621175,3100.2832813256036,3560.496376843088,8.380423652941841,15100000,7961,427.401754131828,6752.8,10.591666666666669,9.597639022488528,96,926729,2910.9322749525645,2670.2721955674874,2019,TRUE,TRUE,TRUE,approved_gate1_design; model_choice_pending_gate2
20,2021,Kansas,19400000,19400000,FALSE,TRUE,9538,9308,TRUE,FALSE,Kansas,783416,638830,2021,,TRUE,legacy_parsed_archive; HTML footnotes verified; 2023 original reconciled,6729.9,170401.2,173977,SMU20000002023700001,9.958333333333334,12,17.5,21.63,5.04,11.06,3768,nrstatehs1,2817,slstatehs,107,609,1126858,107,FALSE,TRUE,TRUE,270.97341666666665,12,2.957692307692308,52,4.681242996018686,0.9045942698561144,708.6736245135977,577.8819574121816,3408.511208817839,2548.242058184674,10.004812624608626,17800000,8211,640.2728895494886,6743.2,10.458333333333334,8.380423652941841,102,1078593,3100.2832813256036,3560.496376843088,2020,TRUE,TRUE,TRUE,approved_gate1_design; model_choice_pending_gate2
20,2022,Kansas,19000000,19000000,FALSE,TRUE,9560,9086,TRUE,FALSE,Kansas,1036860,871784,2022,,TRUE,legacy_parsed_archive; HTML footnotes verified; 2023 original reconciled,6103.6,177776.1,181747,SMU20000002023700001,10.05,12,28.63,24.33,8.08,15.3,4850,nrstate,3346,slstate,110,612,1082707,110,FALSE,TRUE,TRUE,292.62641666666667,12,5.344038461538461,52,7.990820747791694,0.8376584820748412,868.5345737241197,730.2572621371334,4062.64363806298,2802.8052810224185,12.81617477574507,19400000,9538,708.6736245135977,6729.9,9.958333333333334,10.004812624608626,107,1126858,3408.511208817839,2548.242058184674,2021,TRUE,TRUE,TRUE,approved_gate1_design; model_choice_pending_gate2
20,2023,Kansas,18700000,18700000,FALSE,TRUE,9504,9269,TRUE,TRUE,Kansas,1440388,1207696,2023,,TRUE,legacy_parsed_archive; HTML footnotes verified; 2023 original reconciled,6262.2,180267.5,187457.3,SMU20000002023700001,10.825,12,23.58,22.38,5.36,12.55,8407,nrstate,3951,slstate,113,598,1034323,113,FALSE,TRUE,TRUE,304.70300000000003,12,6.80673076923077,52,4.126962791295052,0.8044587680462614,1158.7327559886182,971.5416363343976,6763.084862964919,3178.4165925507787,10.095957538980581,19000000,9560,868.5345737241197,6103.6,10.05,12.81617477574507,110,1082707,4062.64363806298,2802.8052810224185,2022,TRUE,TRUE,TRUE,approved_gate1_design; model_choice_pending_gate2
21,2015,Kentucky,55600000,55600000,FALSE,TRUE,10566,8753,TRUE,FALSE,Kentucky,1734109,1417034,2015,,TRUE,legacy_parsed_archive; HTML footnotes verified; 2023 original reconciled,7868.3,199487.1,172269.4,SMU21000002023700001,13.1,12,15.04,16.07,4.28,9.46,3744,nrstatehs1,4195,slstatehs,67,623,1323062,67,FALSE,TRUE,TRUE,237.00175,12,3.850576923076923,52,0.12113723253701636,1.0342581858572777,1793.5164284187779,1465.5790141380817,3872.2626478496477,4338.71308967128,9.784082438209849,,,,,,,,,,,,TRUE,TRUE,FALSE,approved_gate1_design; model_choice_pending_gate2
21,2016,Kentucky,50000000,50000000,FALSE,TRUE,12714,11499,TRUE,FALSE,Kentucky,1657291,1315383,2016,,TRUE,legacy_parsed_archive; HTML footnotes verified; 2023 original reconciled,7771.5,201007.2,175275.6,SMU21000002023700001,12.175,12,12.1,16.61,3.73,8.86,4101,nrstatehs1,3633,slstatehs,62,657,1379696,62,FALSE,TRUE,TRUE,240.00541666666663,12,3.6540384615384616,52,1.2673605433996429,1.0213144495002715,1692.6152453267543,1343.4196645270156,4188.4105574006135,3710.435395034486,9.048846022572405,55600000,10566,1793.5164284187779,7868.3,13.1,9.784082438209849,67,1323062,3872.2626478496477,4338.71308967128,2015,TRUE,TRUE,TRUE,approved_gate1_design; model_choice_pending_gate2
21,2017,Kentucky,50600000,50600000,FALSE,TRUE,12630,10690,TRUE,FALSE,Kentucky,1370672,992711,2017,,TRUE,legacy_parsed_archive; HTML footnotes verified; 2023 original reconciled,7813.5,203564,180836.1,SMU21000002023700001,11.408333333333331,12,14.63,16.75,4.26,9.56,4400,nrstatehs1,3595,slstatehs,67,673,1437004,67,FALSE,TRUE,TRUE,245.121,12,3.989807692307693,52,2.1314449500271726,1,1370.672,992.711,4400,3595,9.56,50000000,12714,1692.6152453267543,7771.5,12.175,9.048846022572405,62,1379696,4188.4105574006135,3710.435395034486,2016,TRUE,TRUE,TRUE,approved_gate1_design; model_choice_pending_gate2
21,2018,Kentucky,49700000,49700000,FALSE,TRUE,13826,12098,TRUE,FALSE,Kentucky,1167549,836463,2018,,TRUE,legacy_parsed_archive; HTML footnotes verified; 2023 original reconciled,7774.3,205940.1,186931.1,SMU21000002023700001,11.791666666666666,12,17.76,16.65,4.19,10.03,4975,nrstatehs1,3673,slstatehs,68,638,1342192,68,FALSE,TRUE,TRUE,251.0995,12,4.544615384615384,52,2.438999514525486,0.9761907132431566,1139.7504910563343,816.5474125715106,4856.548798384704,3585.5484897421143,9.79119285382886,50600000,12630,1370.672,7813.5,11.408333333333331,9.56,67,1437004,4400,3595,2017,TRUE,TRUE,TRUE,approved_gate1_design; model_choice_pending_gate2
21,2019,Kentucky,52100000,52100000,FALSE,TRUE,11811,11090,TRUE,FALSE,Kentucky,1293161,919490,2019,,TRUE,legacy_parsed_archive; HTML footnotes verified; 2023 original reconciled,8036,211783.1,195518.9,SMU21000002023700001,12.625,12,16.73,16.33,3.87,9.55,6458,nrstatehs1,3258,slstatehs,72,685,1421614,72,FALSE,TRUE,TRUE,255.65258333333333,12,3.935769230769231,52,1.8132586219141489,0.958805097151701,1239.889358237791,881.6116987800176,6191.963317405685,3123.787006520242,9.156588677798746,49700000,13826,1139.7504910563343,7774.3,11.791666666666666,9.79119285382886,68,1342192,4856.548798384704,3585.5484897421143,2018,TRUE,TRUE,TRUE,approved_gate1_design; model_choice_pending_gate2
21,2020,Kentucky,50000000,50000000,FALSE,TRUE,11281,8930,TRUE,FALSE,Kentucky,1379455,985215,2020,,TRUE,legacy_parsed_archive; HTML footnotes verified; 2023 original reconciled,7932.5,206601.9,212278.2,SMU21000002023700001,12.15,12,12.33,15.57,3.33,8.78,5890,nrstatehs1,2454,slstatehs,70,693,1463799,70,FALSE,TRUE,TRUE,258.85575,12,3.111698113207547,53,1.2529373358571627,0.9469405257561404,1306.2618429569366,932.9400100828359,5577.479696703667,2323.7920502055686,8.314137816138912,52100000,11811,1239.889358237791,8036,12.625,9.156588677798746,72,1421614,6191.963317405685,3123.787006520242,2019,TRUE,TRUE,TRUE,approved_gate1_design; model_choice_pending_gate2
21,2021,Kentucky,51100000,51100000,FALSE,TRUE,14841,12384,TRUE,FALSE,Kentucky,1297833,940760,2021,,TRUE,legacy_parsed_archive; HTML footnotes verified; 2023 original reconciled,7908.3,215535,234113.4,SMU21000002023700001,12.5,12,17.42,17.43,4.8,10.92,5535,nrstatehs1,2727,slstatehs,70,672,1340800,70,FALSE,TRUE,TRUE,270.97341666666665,12,2.957692307692308,52,4.681242996018686,0.9045942698561144,1174.0122950301704,851.0061053098382,5006.929283653593,2466.8285738976238,9.87816942682877,50000000,11281,1306.2618429569366,7932.5,12.15,8.314137816138912,70,1463799,5577.479696703667,2323.7920502055686,2020,TRUE,TRUE,TRUE,approved_gate1_design; model_choice_pending_gate2
21,2022,Kentucky,53800000,53800000,FALSE,TRUE,15078,12834,TRUE,FALSE,Kentucky,1516610,1100524,2022,,TRUE,legacy_parsed_archive; HTML footnotes verified; 2023 original reconciled,7570.8,220641.8,237842.6,SMU21000002023700001,13.066666666666666,12,28.5,21.72,7.46,14.31,7453,nrstate,3891,slstate,71,694,1384121,71,FALSE,TRUE,TRUE,292.62641666666667,12,5.344038461538461,52,7.990820747791694,0.8376584820748412,1270.4012304995247,921.8632633269324,6243.068666903791,3259.329153753207,11.986892878490977,51100000,14841,1174.0122950301704,7908.3,12.5,9.87816942682877,70,1340800,5006.929283653593,2466.8285738976238,2021,TRUE,TRUE,TRUE,approved_gate1_design; model_choice_pending_gate2
21,2023,Kentucky,55500000,55500000,FALSE,TRUE,15415,13049,TRUE,TRUE,Kentucky,1683107,1257678,2023,,TRUE,legacy_parsed_archive; HTML footnotes verified; 2023 original reconciled,7795.9,226942.4,253319.5,SMU21000002023700001,13.758333333333333,12,23.47,19.21,4.24,11.34,9128,nrstate,4689,slstate,70,703,1449391,70,FALSE,TRUE,TRUE,304.70300000000003,12,6.80673076923077,52,4.126962791295052,0.8044587680462614,1353.9901837100388,1011.750094478886,7343.0996347262735,3772.1071633689194,9.122562429644605,53800000,15078,1270.4012304995247,7570.8,13.066666666666666,11.986892878490977,71,1384121,6243.068666903791,3259.329153753207,2022,TRUE,TRUE,TRUE,approved_gate1_design; model_choice_pending_gate2
22,2015,Louisiana,W,,TRUE,TRUE,13830,12115,TRUE,FALSE,Louisiana,1056379,969518,2015,,TRUE,legacy_parsed_archive; HTML footnotes verified; 2023 original reconciled,14504.3,239584.1,198425.9,SMU22000002023700001,49.425,12,13.63,15.86,3.25,6.95,14874,nrstatehs1,5200,slstatehs,2,18,28071,2,FALSE,TRUE,TRUE,237.00175,12,3.850576923076923,52,0.12113723253701636,1.0342581858572777,1092.568628117725,1002.7319278359762,15383.556256441148,5378.142566457844,7.18809439170808,,,,,,,,,,,,FALSE,FALSE,FALSE,approved_gate1_design; model_choice_pending_gate2
